sample,t_s,cmd_age_ms,qd_L_hip_pitch,q_L_hip_pitch,dq_L_hip_pitch,tau_L_hip_pitch,qd_L_hip_roll,q_L_hip_roll,dq_L_hip_roll,tau_L_hip_roll,qd_L_hip_yaw,q_L_hip_yaw,dq_L_hip_yaw,tau_L_hip_yaw,qd_L_knee,q_L_knee,dq_L_knee,tau_L_knee,qd_L_ank_pitch,q_L_ank_pitch,dq_L_ank_pitch,tau_L_ank_pitch,qd_L_ank_roll,q_L_ank_roll,dq_L_ank_roll,tau_L_ank_roll,qd_R_hip_pitch,q_R_hip_pitch,dq_R_hip_pitch,tau_R_hip_pitch,qd_R_hip_roll,q_R_hip_roll,dq_R_hip_roll,tau_R_hip_roll,qd_R_hip_yaw,q_R_hip_yaw,dq_R_hip_yaw,tau_R_hip_yaw,qd_R_knee,q_R_knee,dq_R_knee,tau_R_knee,qd_R_ank_pitch,q_R_ank_pitch,dq_R_ank_pitch,tau_R_ank_pitch,qd_R_ank_roll,q_R_ank_roll,dq_R_ank_roll,tau_R_ank_roll,qd_waist_roll,q_waist_roll,dq_waist_roll,tau_waist_roll,qd_waist_yaw,q_waist_yaw,dq_waist_yaw,tau_waist_yaw,qd_L_sh_pitch,q_L_sh_pitch,dq_L_sh_pitch,tau_L_sh_pitch,qd_L_sh_roll,q_L_sh_roll,dq_L_sh_roll,tau_L_sh_roll,qd_L_sh_yaw,q_L_sh_yaw,dq_L_sh_yaw,tau_L_sh_yaw,qd_L_elbow,q_L_elbow,dq_L_elbow,tau_L_elbow,qd_L_wrist,q_L_wrist,dq_L_wrist,tau_L_wrist,qd_R_sh_pitch,q_R_sh_pitch,dq_R_sh_pitch,tau_R_sh_pitch,qd_R_sh_roll,q_R_sh_roll,dq_R_sh_roll,tau_R_sh_roll,qd_R_sh_yaw,q_R_sh_yaw,dq_R_sh_yaw,tau_R_sh_yaw,qd_R_elbow,q_R_elbow,dq_R_elbow,tau_R_elbow,qd_R_wrist,q_R_wrist,dq_R_wrist,tau_R_wrist
4955,6.313502,14.412,-0.11073,-0.09960,-0.6839,0.831,0.19030,0.15277,0.1977,3.166,0.21001,0.21151,-0.0042,-0.130,0.42607,0.36636,1.0406,1.407,0.20941,-0.24739,0.1958,17.748,-0.09877,-0.08333,-0.1868,-0.019,-0.07126,-0.07456,0.0813,0.110,-0.01820,0.00963,0.0288,-2.886,-0.17716,-0.17254,-0.0773,-0.243,0.13895,0.14701,-0.1196,-0.315,0.05443,-0.09795,-0.0006,6.105,0.12540,0.07638,-0.0663,2.164,0.14071,0.15270,0.2287,-1.856,-0.22785,-0.23911,0.2141,0.565,0.00729,0.04011,-0.3302,-0.722,0.34587,0.28405,0.2497,1.992,-0.56007,-0.56532,-0.0045,0.220,1.03467,1.12591,-1.8281,-0.086,-0.16229,-0.15588,-0.0434,-0.160,0.17882,0.16555,0.3959,-0.207,-0.57735,-0.52296,-0.2610,-1.673,0.00091,0.01003,-0.0005,-0.361,-0.44988,-0.50045,1.4222,-0.673,0.28824,0.31213,-0.4303,-0.072
4956,6.313614,14.524,-0.11073,-0.10094,-0.6685,0.938,0.19030,0.15314,0.1875,3.160,0.21001,0.21150,-0.0013,-0.138,0.42607,0.36839,1.0158,1.289,0.20941,-0.24697,0.2098,17.684,-0.09877,-0.08369,-0.1769,-0.057,-0.07126,-0.07439,0.0856,0.087,-0.01820,0.00968,0.0226,-2.870,-0.17716,-0.17270,-0.0773,-0.230,0.13895,0.14676,-0.1247,-0.269,0.05443,-0.09795,0.0019,6.097,0.12540,0.07625,-0.0637,2.160,0.14071,0.15315,0.2245,-1.885,-0.22785,-0.23866,0.2248,0.484,0.00729,0.03941,-0.3523,-0.653,0.34587,0.28455,0.2458,1.973,-0.56007,-0.56533,-0.0038,0.219,1.03467,1.12234,-1.7836,0.007,-0.16229,-0.15596,-0.0383,-0.170,0.17882,0.16636,0.4054,-0.261,-0.57735,-0.52348,-0.2600,-1.653,0.00091,0.01003,0.0006,-0.364,-0.44988,-0.49760,1.4256,-0.822,0.28824,0.31133,-0.4021,-0.095
4957,6.315252,16.162,-0.11073,-0.10224,-0.6507,1.026,0.19030,0.15350,0.1784,3.153,0.21001,0.21151,0.0015,-0.146,0.42607,0.37037,0.9883,1.197,0.20941,-0.24653,0.2220,17.626,-0.09877,-0.08404,-0.1740,-0.073,-0.07126,-0.07421,0.0894,0.057,-0.01820,0.00971,0.0174,-2.856,-0.17716,-0.17285,-0.0769,-0.214,0.13895,0.14651,-0.1287,-0.221,0.05443,-0.09794,0.0042,6.089,0.12540,0.07612,-0.0622,2.157,0.14071,0.15359,0.2214,-1.917,-0.22785,-0.23819,0.2331,0.407,0.00729,0.03866,-0.3736,-0.580,0.34587,0.28503,0.2404,1.961,-0.56007,-0.56533,-0.0031,0.218,1.03467,1.11888,-1.7299,0.060,-0.16229,-0.15603,-0.0343,-0.177,0.17882,0.16718,0.4123,-0.312,-0.57735,-0.52400,-0.2584,-1.634,0.00091,0.01004,0.0015,-0.366,-0.44988,-0.49476,1.4177,-0.943,0.28824,0.31057,-0.3789,-0.119
4958,6.316557,17.467,-0.11073,-0.10224,-0.6507,1.026,0.19030,0.15350,0.1784,3.153,0.21001,0.21151,0.0015,-0.146,0.42607,0.37037,0.9883,1.197,0.20941,-0.24653,0.2220,17.626,-0.09877,-0.08404,-0.1740,-0.073,-0.07126,-0.07421,0.0894,0.057,-0.01820,0.00971,0.0174,-2.856,-0.17716,-0.17285,-0.0769,-0.214,0.13895,0.14651,-0.1287,-0.221,0.05443,-0.09794,0.0042,6.089,0.12540,0.07612,-0.0622,2.157,0.14071,0.15359,0.2214,-1.917,-0.22785,-0.23819,0.2331,0.407,0.00729,0.03866,-0.3736,-0.580,0.34587,0.28503,0.2404,1.961,-0.56007,-0.56533,-0.0031,0.218,1.03467,1.11888,-1.7299,0.060,-0.16229,-0.15603,-0.0343,-0.177,0.17882,0.16718,0.4123,-0.312,-0.57735,-0.52400,-0.2584,-1.634,0.00091,0.01004,0.0015,-0.366,-0.44988,-0.49476,1.4177,-0.943,0.28824,0.31057,-0.3789,-0.119
4959,6.317853,18.763,-0.11073,-0.10224,-0.6507,1.026,0.19030,0.15350,0.1784,3.153,0.21001,0.21151,0.0015,-0.146,0.42607,0.37037,0.9883,1.197,0.20941,-0.24653,0.2220,17.626,-0.09877,-0.08404,-0.1740,-0.073,-0.07126,-0.07421,0.0894,0.057,-0.01820,0.00971,0.0174,-2.856,-0.17716,-0.17285,-0.0769,-0.214,0.13895,0.14651,-0.1287,-0.221,0.05443,-0.09794,0.0042,6.089,0.12540,0.07612,-0.0622,2.157,0.14071,0.15359,0.2214,-1.917,-0.22785,-0.23819,0.2331,0.407,0.00729,0.03866,-0.3736,-0.580,0.34587,0.28503,0.2404,1.961,-0.56007,-0.56533,-0.0031,0.218,1.03467,1.11888,-1.7299,0.060,-0.16229,-0.15603,-0.0343,-0.177,0.17882,0.16718,0.4123,-0.312,-0.57735,-0.52400,-0.2584,-1.634,0.00091,0.01004,0.0015,-0.366,-0.44988,-0.49476,1.4177,-0.943,0.28824,0.31057,-0.3789,-0.119
4960,6.318869,0.235,-0.13322,-0.10472,-0.6094,1.169,0.18742,0.15416,0.1590,3.140,0.20770,0.21153,0.0075,-0.163,0.43700,0.37414,0.9262,1.067,0.18626,-0.24557,0.2444,17.518,-0.09327,-0.08474,-0.1759,-0.052,-0.06397,-0.07384,0.0940,0.000,-0.02744,0.00975,0.0059,-2.830,-0.17730,-0.17315,-0.0747,-0.187,0.13523,0.14598,-0.1315,-0.141,0.06546,-0.09792,0.0065,6.077,0.12444,0.07588,-0.0607,2.160,0.13417,0.15446,0.2154,-1.987,-0.21731,-0.23723,0.2423,0.270,-0.00207,0.03706,-0.4092,-0.438,0.36127,0.28595,0.2279,1.946,-0.55458,-0.56534,-0.0019,0.216,0.97841,1.11231,-1.6127,0.109,-0.15484,-0.15615,-0.0289,-0.186,0.18669,0.16885,0.4176,-0.401,-0.57959,-0.52502,-0.2528,-1.601,0.00797,0.01005,0.0031,-0.370,-0.39973,-0.48921,1.3777,-1.119,0.27321,0.30915,-0.3460,-0.143
4961,6.319975,1.341,-0.13322,-0.10472,-0.6094,1.169,0.18742,0.15416,0.1590,3.140,0.20770,0.21153,0.0075,-0.163,0.43700,0.37414,0.9262,1.067,0.18626,-0.24557,0.2444,17.518,-0.09327,-0.08474,-0.1759,-0.052,-0.06397,-0.07384,0.0940,0.000,-0.02744,0.00975,0.0059,-2.830,-0.17730,-0.17315,-0.0747,-0.187,0.13523,0.14598,-0.1315,-0.141,0.06546,-0.09792,0.0065,6.077,0.12444,0.07588,-0.0607,2.160,0.13417,0.15446,0.2154,-1.987,-0.21731,-0.23723,0.2423,0.270,-0.00207,0.03706,-0.4092,-0.438,0.36127,0.28595,0.2279,1.946,-0.55458,-0.56534,-0.0019,0.216,0.97841,1.11231,-1.6127,0.109,-0.15484,-0.15615,-0.0289,-0.186,0.18669,0.16885,0.4176,-0.401,-0.57959,-0.52502,-0.2528,-1.601,0.00797,0.01005,0.0031,-0.370,-0.39973,-0.48921,1.3777,-1.119,0.27321,0.30915,-0.3460,-0.143
4962,6.321113,2.479,-0.13322,-0.10472,-0.6094,1.169,0.18742,0.15416,0.1590,3.140,0.20770,0.21153,0.0075,-0.163,0.43700,0.37414,0.9262,1.067,0.18626,-0.24557,0.2444,17.518,-0.09327,-0.08474,-0.1759,-0.052,-0.06397,-0.07384,0.0940,0.000,-0.02744,0.00975,0.0059,-2.830,-0.17730,-0.17315,-0.0747,-0.187,0.13523,0.14598,-0.1315,-0.141,0.06546,-0.09792,0.0065,6.077,0.12444,0.07588,-0.0607,2.160,0.13417,0.15446,0.2154,-1.987,-0.21731,-0.23723,0.2423,0.270,-0.00207,0.03706,-0.4092,-0.438,0.36127,0.28595,0.2279,1.946,-0.55458,-0.56534,-0.0019,0.216,0.97841,1.11231,-1.6127,0.109,-0.15484,-0.15615,-0.0289,-0.186,0.18669,0.16885,0.4176,-0.401,-0.57959,-0.52502,-0.2528,-1.601,0.00797,0.01005,0.0031,-0.370,-0.39973,-0.48921,1.3777,-1.119,0.27321,0.30915,-0.3460,-0.143
4963,6.322270,3.636,-0.13322,-0.10589,-0.5866,-1.022,0.18742,0.15445,0.1486,2.849,0.20770,0.21155,0.0117,-0.405,0.43700,0.37592,0.8925,2.119,0.18626,-0.24506,0.2550,16.540,-0.09327,-0.08509,-0.1769,0.186,-0.06397,-0.07365,0.0949,0.705,-0.02744,0.00975,-0.0003,-3.737,-0.17730,-0.17330,-0.0727,-0.191,0.13523,0.14572,-0.1306,-0.484,0.06546,-0.09790,0.0067,6.515,0.12444,0.07576,-0.0605,2.125,0.13417,0.15488,0.2124,-2.675,-0.21731,-0.23674,0.2435,1.265,-0.00207,0.03621,-0.4229,-0.746,0.36127,0.28639,0.2216,2.557,-0.55458,-0.56534,-0.0014,0.434,0.97841,1.10920,-1.5536,-2.131,-0.15484,-0.15620,-0.0270,0.110,0.18669,0.16968,0.4159,-0.122,-0.57959,-0.52552,-0.2489,-1.677,0.00797,0.01006,0.0039,-0.089,-0.39973,-0.48651,1.3488,0.824,0.27321,0.30849,-0.3329,-0.746
4964,6.323398,4.764,-0.13322,-0.10717,-0.6383,-0.973,0.18742,0.15474,0.1440,2.851,0.20770,0.21153,-0.0143,-0.420,0.43700,0.37780,0.9389,2.092,0.18626,-0.24453,0.2644,16.488,-0.09327,-0.08539,-0.1508,0.203,-0.06397,-0.07348,0.0835,0.683,-0.02744,0.00974,-0.0046,-3.718,-0.17730,-0.17345,-0.0765,-0.182,0.13523,0.14544,-0.1406,-0.462,0.06546,-0.09787,0.0165,6.514,0.12444,0.07559,-0.0858,2.129,0.13417,0.15528,0.1983,-2.708,-0.21731,-0.23625,0.2447,1.213,-0.00207,0.03542,-0.3974,-0.685,0.36127,0.28694,0.2724,2.552,-0.55458,-0.56534,0.0001,0.433,0.97841,1.10566,-1.7694,-2.125,-0.15484,-0.15624,-0.0196,0.109,0.18669,0.17050,0.4071,-0.152,-0.57959,-0.52600,-0.2432,-1.665,0.00797,0.01010,0.0233,-0.091,-0.39973,-0.48356,1.4750,0.773,0.27321,0.30762,-0.4360,-0.745
4965,6.323460,4.826,-0.13322,-0.10717,-0.6383,-0.973,0.18742,0.15474,0.1440,2.851,0.20770,0.21153,-0.0143,-0.420,0.43700,0.37780,0.9389,2.092,0.18626,-0.24453,0.2644,16.488,-0.09327,-0.08539,-0.1508,0.203,-0.06397,-0.07348,0.0835,0.683,-0.02744,0.00974,-0.0046,-3.718,-0.17730,-0.17345,-0.0765,-0.182,0.13523,0.14544,-0.1406,-0.462,0.06546,-0.09787,0.0165,6.514,0.12444,0.07559,-0.0858,2.129,0.13417,0.15528,0.1983,-2.708,-0.21731,-0.23625,0.2447,1.213,-0.00207,0.03542,-0.3974,-0.685,0.36127,0.28694,0.2724,2.552,-0.55458,-0.56534,0.0001,0.433,0.97841,1.10566,-1.7694,-2.125,-0.15484,-0.15624,-0.0196,0.109,0.18669,0.17050,0.4071,-0.152,-0.57959,-0.52600,-0.2432,-1.665,0.00797,0.01010,0.0233,-0.091,-0.39973,-0.48356,1.4750,0.773,0.27321,0.30762,-0.4360,-0.745
