t,drift_x,drift_y,lean,dpitch,base_z,tilt_rad,gx,gy,gz,yaw_delta,cmd_vx,cmd_vy,cmd_yaw,meta_selected,meta_safety_hold,prob_slope_up,prob_slope_down,prob_flat,prob_NEUTRAL,weight_slope_up,weight_slope_down,weight_flat,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,target_q_12,target_q_13,target_q_14,target_q_15,target_q_16,target_q_17,target_q_18,target_q_19,target_q_20,target_q_21,target_q_22,target_q_23
0.219999,0.000705723,2.9139e-06,0,0.000841523,0.733552,0.000845728,-0.0272429,-0.00249707,-0.999626,-0.000173917,0.4,0,0,flat,0,2.80089e-14,3.32746e-14,1,9.75178e-12,0,0,1,0.000589434,0.0116382,-0.000748702,-0.0274831,-0.00248554,-0.999619,0.1,0,0,0,0,-0.000776567,-0.0419368,-0.0116172,-0.00179029,0.020802,0.0343323,0.00826462,0.0227893,0.00511041,-0.0032776,0.013134,-0.0209064,-0.00481008,-0.00455276,0.00730875,0.00401132,-0.00524323,0.00464386,-0.00255155,0.00271285,0.000971407,0.00216363,-8.46982e-05,-0.00926723,0.00214883,0.00138322,-3.29975e-05,0.00309344,-0.0170708,-0.00180113,0.000922432,-0.00325217,-0.00228969,0.00420107,-0.0172544,0.0023262,-0.00096191,-0.00071935,0.00208936,-0.00208091,0.00218466,-0.00532896,-0.00323235,-0.00297512,-0.000731854,0.00134369,-0.00298062,0.000442372,-0.0360242,0.309781,-0.184748,-0.199002,0.445495,0.0578914,-0.1241,-0.386115,0.11372,-0.281399,0.367122,-0.00716117,-0.0347934,-0.031856,0.0861235,0.0660177,0.0115651,-0.0397669,-0.0109527,0.0486626,-0.0626623,-0.0100856,-0.0460659,-0.0214766,-0.0345157,0.308295,-0.184046,-0.200122,0.437631,0.0579523,-0.125708,-0.38542,0.112753,-0.284971,0.356714,-0.00723095,-0.035387,-0.0319862,0.0861935,0.0657725,0.0126312,-0.0419997,-0.0115259,0.0467968,-0.0630926,-0.0102044,-0.0470634,-0.0213386,-0.105177,0.0811443,-0.0753068,0.268481,-0.0564024,-0.0158844,-0.118856,-0.092713,0.064613,0.255117,-0.0829532,0.0325273,-0.00530806,-0.00479793,0.382323,0.204665,0.00521037,0.852675,-0.00475442,0.367549,-0.20366,-0.00420931,0.850586,-0.00880219
0.239999,0.000901513,1.65867e-05,0,0.00148937,0.733534,0.00150498,-0.026595,-0.00242948,-0.999643,0.000197034,0.4,0,0,flat,0,2.24679e-14,3.41136e-14,1,4.69049e-12,0,0,1,0.000645623,0.0147397,-0.00077994,-0.0272429,-0.00249707,-0.999626,0.11,0,0,-0.951052,-0.309032,-0.000736348,-0.0419125,-0.0116168,-0.00173375,0.0204629,0.0343005,0.00828282,0.0227298,0.00506824,-0.00320154,0.0127926,-0.020865,-0.00482774,-0.00456564,0.00734708,0.00397308,-0.00520169,0.00454324,-0.00261185,0.00265664,0.000957757,0.00218767,-0.000140429,-0.00925861,0.00230756,0.00132069,9.64228e-05,0.00319885,-0.0203482,-0.00172627,0.00108734,-0.00334952,-0.00240657,0.00426064,-0.0204559,0.00230551,-0.00100291,-0.00074194,0.00216184,-0.00214727,0.00242103,-0.00580651,-0.00344592,-0.00341783,-0.000787521,0.00131982,-0.00315872,0.000507399,-0.0345157,0.308295,-0.184046,-0.200122,0.437631,0.0579523,-0.125708,-0.38542,0.112753,-0.284971,0.356714,-0.00723095,-0.035387,-0.0319862,0.0861935,0.0657725,0.0126312,-0.0419997,-0.0115259,0.0467968,-0.0630926,-0.0102044,-0.0470634,-0.0213386,-0.336483,-0.274389,-0.116233,0.653725,-0.117013,-0.160644,-0.169707,-0.897502,0.177025,-0.475153,0.71432,-0.430301,-0.273718,0.0685471,0.0540187,-0.0289301,0.0101359,-0.0624885,-0.086205,0.0524314,-0.160222,-0.125179,-0.0951883,-0.0656662,-0.150472,-0.0062584,-0.0651349,0.402962,-0.238395,-0.0876114,-0.125456,-0.169525,0.0742537,0.225163,0.0343863,-0.106292,-0.0410577,0.0102821,0.370257,0.169151,0.00418105,0.844223,-0.0355596,0.369662,-0.240083,-0.0516363,0.830735,-0.0270873
0.259999,0.000368405,0.000629087,0,0.00540821,0.733391,0.00589993,-0.0226762,-5.26852e-05,-0.999743,0.00339394,0.4,0,0,flat,0,1.23669e-13,4.42333e-13,1,4.29617e-12,0,0,1,-0.0239028,0.12331,0.127443,-0.026595,-0.00242948,-0.999643,0.12,0,0,-0.99452,-0.104544,-0.00308134,-0.0419016,-0.0130546,0.00193712,0.0174216,0.031585,0.00769293,0.0227532,0.00488863,-0.00286677,0.0123595,-0.0214165,-0.00475119,-0.00473218,0.00700077,0.00373052,-0.00508549,0.00432652,-0.0032068,0.00254056,0.00086011,0.00176318,-0.000514686,-0.00943767,-0.794912,-0.00320341,-0.4813,1.20244,-0.886783,-0.892142,-0.203395,0.0245388,-0.045034,0.0863861,-0.0202874,-0.155919,0.0325859,-0.0503286,-0.128118,-0.0690906,0.0237943,-0.0367417,-0.177506,-0.012579,-0.0281908,-0.148681,-0.106188,-0.0627184,-0.336483,-0.274389,-0.116233,0.653725,-0.117013,-0.160644,-0.169707,-0.897502,0.177025,-0.475153,0.71432,-0.430301,-0.273718,0.0685471,0.0540187,-0.0289301,0.0101359,-0.0624885,-0.086205,0.0524314,-0.160222,-0.125179,-0.0951883,-0.0656662,-0.484917,-0.230475,-0.148215,0.795583,-0.286414,-0.19582,-0.149814,-1.04182,0.187131,-0.484851,0.891992,-0.494887,-0.373211,0.0857159,0.00202195,-0.0552301,0.0592103,-0.0662789,-0.140842,0.0626082,-0.196359,-0.111889,-0.093928,-0.0117675,-0.172738,0.000328794,-0.0699323,0.425304,-0.293979,-0.0991534,-0.122472,-0.191172,0.0757696,0.223636,0.092685,-0.127485,-0.0559816,0.0128574,0.350758,0.159289,0.0244242,0.84266,-0.0580974,0.373478,-0.253635,-0.0461541,0.831255,-0.0048541
0.279999,0.000136394,0.00188529,0,0.00773135,0.733326,0.00885665,-0.0203531,0.00189371,-0.999791,0.00446262,0.4,0,0,flat,0,5.33146e-13,2.82608e-12,1,1.40666e-11,0,0,1,-0.150307,0.188717,0.125662,-0.0226762,-5.26852e-05,-0.999743,0.13,0,0,-0.994524,0.104513,-0.033131,-0.0399115,-0.0194247,0.0513283,-0.00195937,0.00819833,0.000811122,0.0244761,0.00444937,-0.000299275,0.0120932,-0.0229026,-0.00161171,-0.0039317,0.00227529,-0.00147845,-0.00384798,0.00244415,-0.0109702,0.00271243,-0.00294864,-0.00466014,-0.00412959,-0.0115503,-1.63757,0.134544,-0.122339,2.84999,-1.4965,-1.1616,-0.306927,0.094391,-0.00625634,0.0750858,0.0135647,-0.0284317,0.196584,0.15456,-0.282103,-0.412804,0.186698,-0.0853206,-0.588059,0.0364206,-0.334767,-0.32045,-0.156163,-0.0577012,-0.484917,-0.230475,-0.148215,0.795583,-0.286414,-0.19582,-0.149814,-1.04182,0.187131,-0.484851,0.891992,-0.494887,-0.373211,0.0857159,0.00202195,-0.0552301,0.0592103,-0.0662789,-0.140842,0.0626082,-0.196359,-0.111889,-0.093928,-0.0117675,-0.553463,-0.127451,-0.196559,0.881796,-0.320277,-0.114668,-0.124445,-1.12701,0.160772,-0.361108,1.15672,-0.527399,-0.376713,0.104352,-0.0328392,0.0138181,0.1014,-0.0625892,-0.146668,0.0307066,-0.186223,-0.0748506,-0.10029,-0.00996114,-0.18302,0.0157823,-0.0771838,0.438883,-0.305091,-0.0725255,-0.118667,-0.203952,0.0718158,0.243126,0.179548,-0.138153,-0.056507,0.0156527,0.337685,0.185182,0.0418275,0.844182,-0.0605007,0.361515,-0.249834,-0.0308759,0.82863,-0.00410897
0.299999,0.000164069,0.00322601,0,0.00845674,0.733374,0.00971671,-0.0196277,0.00234892,-0.999805,0.00471732,0.4,0,0,flat,0,1.68769e-13,3.14556e-12,1,2.08841e-11,0,0,1,-0.0646643,0.0720861,0.0194946,-0.0203531,0.00189371,-0.999791,0.14,0,0,-0.951061,0.309002,-0.0586981,-0.0389733,-0.0206267,0.0974154,-0.0264404,-0.00816456,-0.0022313,0.0245873,0.0045274,-0.000519872,0.012718,-0.0226567,0.000258146,0.00184634,-0.00348496,-0.0110107,0.00150317,0.00142157,-0.0236816,0.004017,-0.011708,-0.00935751,-0.00556868,-0.0117648,-1.03232,0.00746126,-0.068966,1.88477,-1.18998,-0.383352,-0.0600882,-0.0443265,0.000476231,-0.0625388,0.0472274,0.0368481,0.0113549,0.362175,-0.309794,-0.45539,0.298316,-0.0255684,-0.599443,0.0553258,-0.494964,-0.117391,-0.0255877,0.00724279,-0.553463,-0.127451,-0.196559,0.881796,-0.320277,-0.114668,-0.124445,-1.12701,0.160772,-0.361108,1.15672,-0.527399,-0.376713,0.104352,-0.0328392,0.0138181,0.1014,-0.0625892,-0.146668,0.0307066,-0.186223,-0.0748506,-0.10029,-0.00996114,-0.58766,-0.0948771,-0.194892,0.92661,-0.283006,-0.0403989,-0.189499,-1.15516,0.111689,-0.304835,1.36659,-0.511823,-0.32545,0.1014,-0.0697676,0.0931303,0.110948,-0.0563145,-0.10921,0.00743175,-0.164451,-0.0284966,-0.100911,-0.0187397,-0.188149,0.0206684,-0.0769338,0.445941,-0.292861,-0.0481559,-0.128425,-0.208175,0.0644534,0.251989,0.248414,-0.133042,-0.0488176,0.01521,0.323837,0.214924,0.045766,0.84677,-0.0450493,0.352787,-0.241669,-0.0117549,0.828374,-0.00773015
0.319999,8.7874e-05,0.00451207,0,0.0092814,0.733463,0.0104839,-0.018803,0.00244121,-0.99982,0.0064368,0.4,0,0,flat,0,1.22354e-13,1.62564e-11,1,2.35297e-11,0,0,1,-0.00438389,0.0313074,0.0439038,-0.0196277,0.00234892,-0.999805,0.15,0,0,-0.866034,0.499986,-0.0732031,-0.0389682,-0.0213734,0.122338,-0.0445572,-0.0140096,-0.00212051,0.0225579,0.00421384,-0.00220808,0.0136001,-0.0212806,-0.0018053,0.0093675,-0.00987563,-0.0178888,0.00674205,0.00114626,-0.0328189,0.00428903,-0.0214978,-0.0103707,-0.00583208,-0.0115462,-0.583633,0.0142131,-0.0339151,0.856427,-0.640301,-0.0381943,0.0193763,-0.130445,-0.0534538,-0.0936887,0.0487424,0.10065,-0.175692,0.352423,-0.355704,-0.206593,0.176982,-0.00716121,-0.244945,-0.0313053,-0.460333,-0.0193364,-0.00965355,0.00974659,-0.58766,-0.0948771,-0.194892,0.92661,-0.283006,-0.0403989,-0.189499,-1.15516,0.111689,-0.304835,1.36659,-0.511823,-0.32545,0.1014,-0.0697676,0.0931303,0.110948,-0.0563145,-0.10921,0.00743175,-0.164451,-0.0284966,-0.100911,-0.0187397,-0.51823,-0.0880775,-0.196334,0.865674,-0.227796,-0.000333434,-0.287239,-1.11658,0.0761422,-0.303912,1.46919,-0.471932,-0.291741,0.0906839,-0.0803095,0.138012,0.100082,-0.0575334,-0.0770343,0.0130281,-0.122171,0.0015147,-0.0836524,-0.0187291,-0.177735,0.0216884,-0.0771501,0.436344,-0.274746,-0.0350094,-0.143086,-0.202388,0.0591213,0.252134,0.282079,-0.119953,-0.0437611,0.0136026,0.319884,0.231754,0.0412838,0.846267,-0.0317767,0.354886,-0.225814,0.000624813,0.835493,-0.00772575
0.339998,-9.56599e-05,0.00589892,0,0.0103425,0.733503,0.0118151,-0.0177419,0.00328136,-0.999837,0.00846401,0.4,0,0,flat,0,2.89461e-13,2.37849e-10,1,4.74095e-11,0,0,1,-0.00593541,0.044456,0.102669,-0.018803,0.00244121,-0.99982,0.16,0,0,-0.743156,0.669118,-0.0828443,-0.0377323,-0.021814,0.132336,-0.0551475,-0.0140741,-0.00198735,0.0197852,0.00243057,-0.00411972,0.0146273,-0.0190273,-0.00640094,0.0150707,-0.0176131,-0.0191126,0.0096632,0.00103134,-0.0347256,0.00203708,-0.0296249,-0.0104674,-0.00607151,-0.011392,-0.363763,0.0982449,-0.0153769,0.167449,-0.386967,0.0608664,0.00185839,-0.141225,-0.103561,-0.0978419,0.0542849,0.130424,-0.263396,0.233835,-0.391517,0.0366372,0.13162,-0.00610602,-0.0349566,-0.174836,-0.356147,0.00127288,-0.0164076,0.00688912,-0.51823,-0.0880775,-0.196334,0.865674,-0.227796,-0.000333434,-0.287239,-1.11658,0.0761422,-0.303912,1.46919,-0.471932,-0.291741,0.0906839,-0.0803095,0.138012,0.100082,-0.0575334,-0.0770343,0.0130281,-0.122171,0.0015147,-0.0836524,-0.0187291,-0.41331,-0.0498533,-0.204974,0.700296,-0.112395,0.033588,-0.388743,-1.02741,0.0584169,-0.297895,1.48565,-0.414146,-0.281247,0.0711375,-0.0735865,0.151102,0.0854418,-0.0664409,-0.0578699,0.0343092,-0.0740033,0.0176632,-0.0631835,-0.0118373,-0.161996,0.027422,-0.0784461,0.410297,-0.23688,-0.0238789,-0.158312,-0.189012,0.0564625,0.253082,0.287479,-0.100992,-0.042187,0.0106706,0.322405,0.236663,0.0352447,0.842593,-0.0238713,0.362866,-0.207751,0.00728605,0.843937,-0.0048829
0.359998,-0.000400996,0.00753614,0,0.0120918,0.733332,0.0148145,-0.0159926,0.00612253,-0.999853,0.00989529,0.4,0,0,flat,0,7.39016e-13,3.39595e-09,1,1.21591e-10,0,0,1,-0.0705861,0.0594881,0.0697907,-0.0177419,0.00328136,-0.999837,0.17,0,-0.00182449,-0.587799,0.809007,-0.0866432,-0.0343151,-0.0223342,0.126858,-0.0563008,-0.0107862,-0.00219059,0.0176707,0.000396904,-0.00618777,0.0159116,-0.0160031,-0.0116157,0.0187867,-0.0252721,-0.0155092,0.0106855,0.000750303,-0.0348432,-0.002545,-0.0346285,-0.0103594,-0.00633788,-0.0112476,0.0209513,0.232872,-0.0257829,-0.775004,0.378403,0.299992,-0.0384448,-0.0696039,-0.0622387,-0.0812633,0.0616158,0.172234,-0.254847,0.164931,-0.349932,0.280877,0.019489,-0.0426178,0.0116015,-0.261994,-0.146338,0.00710322,-0.0120803,0.00921522,-0.41331,-0.0498533,-0.204974,0.700296,-0.112395,0.033588,-0.388743,-1.02741,0.0584169,-0.297895,1.48565,-0.414146,-0.281247,0.0711375,-0.0735865,0.151102,0.0854418,-0.0664409,-0.0578699,0.0343092,-0.0740033,0.0176632,-0.0631835,-0.0118373,-0.289139,0.0140676,-0.212938,0.38957,0.105293,0.0674853,-0.460581,-0.880196,0.034201,-0.234448,1.38694,-0.300962,-0.270825,0.0258024,-0.060597,0.127908,0.0665999,-0.0799941,-0.0297701,0.0530921,-0.0295793,0.022024,-0.0437446,0.00809971,-0.143371,0.0370101,-0.0796407,0.361357,-0.165451,-0.0127564,-0.169087,-0.166929,0.0528301,0.263074,0.25509,-0.0638532,-0.0406238,0.00387036,0.327276,0.227966,0.0274724,0.837002,-0.0122802,0.36991,-0.191092,0.00908491,0.851955,0.00334113
0.379998,-0.000808952,0.00950413,0,0.0146003,0.732866,0.0197893,-0.0134841,0.010922,-0.999849,0.0122129,0.4,0,0,flat,0,1.62328e-12,3.23224e-08,1,2.30696e-10,0,0,1,-0.192111,0.0904727,0.0532553,-0.0159926,0.00612253,-0.999853,0.18,0,-0.00311264,-0.406752,0.913539,-0.0835331,-0.0276222,-0.0238287,0.103787,-0.0455134,-0.00527637,-0.00441758,0.017814,-0.000405408,-0.00668594,0.0167855,-0.0124298,-0.015555,0.0205125,-0.0311797,-0.00855891,0.0109055,-0.00110513,-0.0339737,-0.00828385,-0.0354623,-0.00999579,-0.00673598,-0.0108649,0.430823,0.413998,-0.0639872,-1.78427,1.48765,0.394291,-0.14683,0.059863,-0.0133452,0.0321594,0.0141602,0.205356,-0.152599,0.0274592,-0.211448,0.375254,0.00766449,-0.153963,0.14194,-0.288299,0.0403424,0.022646,-0.0198614,0.0512586,-0.289139,0.0140676,-0.212938,0.38957,0.105293,0.0674853,-0.460581,-0.880196,0.034201,-0.234448,1.38694,-0.300962,-0.270825,0.0258024,-0.060597,0.127908,0.0665999,-0.0799941,-0.0297701,0.0530921,-0.0295793,0.022024,-0.0437446,0.00809971,-0.227561,0.0559994,-0.227086,0.0787415,0.326493,0.0603604,-0.380571,-0.669681,0.0367092,-0.0441797,1.20715,-0.20166,-0.207873,-0.00691052,-0.00549761,0.0832877,0.0224389,-0.0684323,0.0101974,0.0776998,0.00285359,0.022344,-0.0172754,0.0320886,-0.134134,0.0432999,-0.0817628,0.312402,-0.0928696,-0.0150942,-0.157086,-0.135352,0.0532064,0.293042,0.196095,-0.0312698,-0.031181,-0.00103658,0.347938,0.211233,0.00925605,0.841772,0.00420644,0.379137,-0.17893,0.00921689,0.862874,0.0132366
0.399998,-0.000972228,0.0111558,0,0.0156519,0.732985,0.0181358,-0.0124326,0.00672588,-0.9999,0.0144855,0.4,0,0,flat,0,2.81203e-12,2.63724e-07,1,2.09557e-10,0,0,1,-0.0610913,0.14068,0.220151,-0.0134841,0.010922,-0.999849,0.19,0,-0.00519846,-0.207929,0.978144,-0.0759019,-0.0186493,-0.0237726,0.0686826,-0.0143573,0.00249007,-0.00952808,0.0198338,-0.00101339,-0.00368857,0.0160223,-0.00875621,-0.0178085,0.0185716,-0.0344698,-0.00115544,0.0110351,-0.00473809,-0.0297763,-0.0137155,-0.0325075,-0.00954488,-0.00717139,-0.00928687,0.0856019,0.129785,0.394862,-1.19163,3.11367,0.660272,-0.353628,-0.125004,-0.0634408,0.284153,-0.109847,0.220357,-0.328548,-0.25742,-0.124835,0.388827,0.00404691,-0.157892,0.310129,-0.267439,0.307137,0.021203,-0.0120343,0.139882,-0.227561,0.0559994,-0.227086,0.0787415,0.326493,0.0603604,-0.380571,-0.669681,0.0367092,-0.0441797,1.20715,-0.20166,-0.207873,-0.00691052,-0.00549761,0.0832877,0.0224389,-0.0684323,0.0101974,0.0776998,0.00285359,0.022344,-0.0172754,0.0320886,-0.182851,0.18083,-0.277771,-0.200801,0.431805,0.0539598,-0.294004,-0.360864,0.0708264,0.172748,0.963359,-0.136941,-0.100752,0.00374671,0.10639,0.0218345,-0.0180959,-0.0492785,0.050646,0.114601,0.00621581,0.0359637,-0.0221843,0.0480332,-0.127428,0.0620245,-0.0893656,0.268374,-0.0583139,-0.0171944,-0.144101,-0.0890296,0.058324,0.327208,0.116102,-0.0100336,-0.0151128,0.000562007,0.389896,0.188188,-0.00746456,0.849673,0.0208915,0.392975,-0.177669,0.014835,0.860849,0.0198137
0.419998,-0.000625374,0.0126696,0,0.0142204,0.73341,0.0147378,-0.0138641,0.00143191,-0.999903,0.014484,0.4,0,0,flat,0,3.63071e-12,3.68252e-07,1,1.79902e-10,0,0,1,0.352792,-0.0362331,-0.0309793,-0.0124326,0.00672588,-0.9999,0.2,0,-0.0072438,-1.74681e-05,1,-0.071427,-0.0267114,-0.0185209,0.0546491,0.0135887,0.0189637,-0.0147702,0.0109844,-9.98303e-05,0.0026575,0.0132221,-0.00399635,-0.0305758,0.014138,-0.0343179,0.00616303,0.011036,-0.00648725,-0.0211644,-0.0169842,-0.0226912,-0.00817946,-0.00720191,-0.00501888,0.574572,-0.598156,0.378473,-0.787359,0.364004,0.74516,-0.171857,-0.588501,0.203604,0.345869,-0.13089,0.19303,-0.791863,-0.1567,0.187004,0.303425,-0.00344964,-0.0797639,0.551907,-0.0673327,0.589734,0.162152,-9.49585e-05,0.264969,-0.182851,0.18083,-0.277771,-0.200801,0.431805,0.0539598,-0.294004,-0.360864,0.0708264,0.172748,0.963359,-0.136941,-0.100752,0.00374671,0.10639,0.0218345,-0.0180959,-0.0492785,0.050646,0.114601,0.00621581,0.0359637,-0.0221843,0.0480332,-0.204447,0.483846,-0.318078,-0.431912,0.544383,0.114309,-0.37631,0.0114933,0.0489267,0.209117,0.209665,-0.0636992,0.147692,0.000287421,0.100831,-0.044172,-0.0565735,-0.040819,0.0370124,0.143122,-0.0285355,0.0179424,-0.070791,0.0545825,-0.130667,0.107477,-0.0954117,0.231974,-0.0213745,0.00260765,-0.156446,-0.033176,0.055039,0.332936,-0.131204,0.0139987,0.0221538,4.31132e-05,0.387812,0.163435,-0.0233366,0.853162,0.0152676,0.403671,-0.190701,0.00740124,0.840799,0.0225153
0.439998,-0.000207653,0.0152329,0,0.0129401,0.734029,0.0135625,-0.0151444,0.0016209,-0.999884,0.0154556,0.4,0,0,flat,0,4.42624e-12,1.3914e-07,1,1.54932e-10,0,0,1,0.202145,-0.0886926,0.0705945,-0.0138641,0.00143191,-0.999903,0.21,0,-0.00724247,0.207894,0.978151,-0.0583291,-0.0359809,-0.0117714,0.0378031,0.019879,0.0285917,-0.0167028,0.00165802,0.00318562,0.0090369,0.0125659,-0.00218131,-0.0429601,0.00941337,-0.0280155,0.00899865,0.0107235,-0.00745195,-0.0110269,-0.0168121,-0.0118625,-0.00392574,-0.0072245,-0.000295269,0.706456,-0.415725,0.267188,-0.907043,0.340699,0.398536,-0.0757105,-0.417557,0.111579,0.343105,0.053732,0.0443555,-0.547042,-0.355274,0.421543,0.0547186,-0.0566191,-0.0243862,0.513847,0.077681,0.595069,0.262456,-0.00251472,0.237006,-0.204447,0.483846,-0.318078,-0.431912,0.544383,0.114309,-0.37631,0.0114933,0.0489267,0.209117,0.209665,-0.0636992,0.147692,0.000287421,0.100831,-0.044172,-0.0565735,-0.040819,0.0370124,0.143122,-0.0285355,0.0179424,-0.070791,0.0545825,-0.201636,0.679578,-0.313193,-0.514182,0.402075,0.185614,-0.450558,0.102691,0.040271,0.300377,-0.246054,-0.0423497,0.280114,0.0224055,0.0336121,-0.0583093,-0.0709073,-0.0720797,0.00262303,0.178049,-0.0580041,0.0049835,-0.0342219,0.0585528,-0.130245,0.136837,-0.0946789,0.219016,-0.068069,0.0260045,-0.167584,-0.0194963,0.0537406,0.347309,-0.280736,0.021004,0.042017,0.00336083,0.362605,0.158134,-0.0292493,0.840267,0.001082,0.416769,-0.201752,0.0020557,0.855883,0.024153
0.459998,0.000225423,0.0175726,0,0.0117416,0.734562,0.0154834,-0.0163429,0.00765769,-0.999837,0.0155318,0.4,0,0,flat,0,4.62747e-11,1.94191e-07,1,2.92644e-10,0,0,1,-0.198883,-0.0358179,-0.000729963,-0.0151444,0.0016209,-0.999884,0.22,0,-0.00811691,0.40672,0.913553,-0.047191,-0.0404092,-0.00783313,0.0234306,0.0250632,0.0365755,-0.0248615,-0.00169361,0.00676872,0.0265139,-0.00239703,-0.00437201,-0.0473105,0.00381626,-0.019271,0.00575002,0.00494617,-0.00757283,-0.0043514,-0.00971895,0.000221178,0.000868026,-0.01064,0.00506098,0.262962,0.0315958,0.0925999,-0.303218,0.0804072,0.261936,-0.529574,0.113598,0.112857,1.00938,-1.41849,-0.0899997,0.159627,-0.0722694,0.256586,-0.299691,-0.379005,0.00321892,0.0846593,0.481504,0.396684,0.136673,-0.126514,0.209539,-0.201636,0.679578,-0.313193,-0.514182,0.402075,0.185614,-0.450558,0.102691,0.040271,0.300377,-0.246054,-0.0423497,0.280114,0.0224055,0.0336121,-0.0583093,-0.0709073,-0.0720797,0.00262303,0.178049,-0.0580041,0.0049835,-0.0342219,0.0585528,-0.140942,0.684741,-0.364214,-0.560388,0.280803,0.210825,-0.51704,0.0637479,0.0160388,0.57307,-0.341351,-0.00740709,0.296126,0.0118799,-0.00959714,-0.0239083,-0.0344835,-0.0948289,-0.012333,0.161787,-0.0772074,-0.0121259,-0.0169034,0.032916,-0.121141,0.137611,-0.102332,0.211739,-0.107862,0.0342771,-0.177556,-0.0253378,0.0501058,0.390259,-0.312006,0.0324695,0.0444189,0.00178199,0.346401,0.171034,-0.0142244,0.830883,-0.00508737,0.41067,-0.208953,-0.00500194,0.863027,0.0135779
0.479998,0.000844583,0.0200763,0,0.0102574,0.735057,0.0183417,-0.017827,0.0127732,-0.999759,0.0160503,0.4,0,0,flat,0,1.18948e-10,1.45205e-07,1,5.37871e-10,0,0,1,-0.31992,-0.0643934,0.00103604,-0.0163429,0.00765769,-0.999837,0.23,0,-0.00818551,0.587771,0.809028,-0.0424003,-0.0373364,-0.00661435,0.0195206,0.0254365,0.0406796,-0.0337008,0.00348544,0.00743883,0.0423179,-0.0226691,-0.00572271,-0.0398219,0.00337723,-0.0149573,-0.00233762,-0.00298093,-0.00751245,-0.00366278,0.0020957,0.00635417,0.00301626,-0.0114936,0.00830859,0.22301,0.176873,0.0495416,-0.150217,-0.00514951,0.184838,-0.54919,0.283008,-0.0234997,0.989326,-1.32287,-0.0302043,0.465453,0.00268309,0.171362,-0.451963,-0.349291,0.00104704,0.0122108,0.634365,0.245734,0.0721901,0.00292075,0.0966406,-0.140942,0.684741,-0.364214,-0.560388,0.280803,0.210825,-0.51704,0.0637479,0.0160388,0.57307,-0.341351,-0.00740709,0.296126,0.0118799,-0.00959714,-0.0239083,-0.0344835,-0.0948289,-0.012333,0.161787,-0.0772074,-0.0121259,-0.0169034,0.032916,-0.107463,0.719533,-0.371898,-0.633388,0.168945,0.207963,-0.601859,0.0270908,-0.00362883,0.748555,-0.314493,0.0294868,0.308742,0.000517301,-0.04612,0.0062714,0.00558297,-0.0990038,-0.00523338,0.137647,-0.0949428,-0.021476,-0.0397838,0.0146217,-0.116119,0.14283,-0.103485,0.200241,-0.144565,0.0333378,-0.190279,-0.0308364,0.0471557,0.417897,-0.303193,0.0445754,0.0463113,7.75952e-05,0.332705,0.182352,0.00230298,0.829161,-0.00215877,0.401617,-0.215604,-0.00885885,0.853589,0.00603145
